Culture & Recreation|Recreation and Park Commission|Citywide Facilities|Other Local Taxes,726000
Culture & Recreation|Recreation and Park Commission|Citywide Facilities|Other Local Taxes|Other Local Taxes,726000
Culture & Recreation|Recreation and Park Commission|Citywide Facilities|Other Local Taxes|Other Local Taxes|Stadium Admission Tax,726000
Culture & Recreation|Recreation and Park Commission|Citywide Facilities|Rents & Concessions,9169604
Culture & Recreation|Recreation and Park Commission|Citywide Facilities|Rents & Concessions|Parking Garage/Lot Rentals,7000
Culture & Recreation|Recreation and Park Commission|Citywide Facilities|Rents & Concessions|Parking Garage/Lot Rentals|Lot 6 Parking,7000
Culture & Recreation|Recreation and Park Commission|Citywide Facilities|Rents & Concessions|Rec & Park - Concesssions,6187004
Culture & Recreation|Recreation and Park Commission|Citywide Facilities|Rents & Concessions|Rec & Park - Concesssions|Advanced Golf Reservation Fees,100000
Culture & Recreation|Recreation and Park Commission|Citywide Facilities|Rents & Concessions|Rec & Park - Concesssions|Concession-Candlestick Park,118000
Culture & Recreation|Recreation and Park Commission|Citywide Facilities|Rents & Concessions|Rec & Park - Concesssions|Concession-Miscellaneous,5624004
Culture & Recreation|Recreation and Park Commission|Citywide Facilities|Rents & Concessions|Rec & Park - Concesssions|Golf Resident Card Fees,345000
Culture & Recreation|Recreation and Park Commission|Citywide Facilities|Rents & Concessions|Rec & Park - Rentals,2975600
Culture & Recreation|Recreation and Park Commission|Citywide Facilities|Rents & Concessions|Rec & Park - Rentals|Rentals-Candlestick Park,2975600
Culture & Recreation|Recreation and Park Commission|Citywide Services,15213784
Culture & Recreation|Recreation and Park Commission|Citywide Services|Charges for Services,6865599
Culture & Recreation|Recreation and Park Commission|Citywide Services|Charges for Services|Rec & Park-Service Charges,6865599
Culture & Recreation|Recreation and Park Commission|Citywide Services|Charges for Services|Rec & Park-Service Charges|Admission-Recreation Facilities,450000
Culture & Recreation|Recreation and Park Commission|Citywide Services|Charges for Services|Rec & Park-Service Charges|Camp Mather Fees,1700000
Culture & Recreation|Recreation and Park Commission|Citywide Services|Charges for Services|Rec & Park-Service Charges|Other Recreational Service Chgs,813599
Culture & Recreation|Recreation and Park Commission|Citywide Services|Charges for Services|Rec & Park-Service Charges|Permits,3340000
Culture & Recreation|Recreation and Park Commission|Citywide Services|Charges for Services|Rec & Park-Service Charges|Photo Center Fees,12000
Culture & Recreation|Recreation and Park Commission|Citywide Services|Charges for Services|Rec & Park-Service Charges|Swim Pool Fees,550000
Culture & Recreation|Recreation and Park Commission|Citywide Services|Expenditure Recovery,680585
Culture & Recreation|Recreation and Park Commission|Citywide Services|Expenditure Recovery|Recovery for Svcs to AAO Funds,680585
Culture & Recreation|Recreation and Park Commission|Citywide Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Administrative Services (AAO),242585
Culture & Recreation|Recreation and Park Commission|Citywide Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Environment (AAO),438000
Culture & Recreation|Recreation and Park Commission|Citywide Services|Other Revenues,23000
Culture & Recreation|Recreation and Park Commission|Citywide Services|Other Revenues|Gifts & Bequests,23000
Culture & Recreation|Recreation and Park Commission|Citywide Services|Other Revenues|Gifts & Bequests|Gifts and Bequests,23000
Culture & Recreation|Recreation and Park Commission|Citywide Services|Rents & Concessions,9153695
Culture & Recreation|Recreation and Park Commission|Citywide Services|Rents & Concessions|Parking Garage/Lot Rentals,6391145
Culture & Recreation|Recreation and Park Commission|Citywide Services|Rents & Concessions|Parking Garage/Lot Rentals|Civic Center Garage,1811942
Culture & Recreation|Recreation and Park Commission|Citywide Services|Rents & Concessions|Parking Garage/Lot Rentals|Parking Fees-Various Rec/Park Facilities,48000
Culture & Recreation|Recreation and Park Commission|Citywide Services|Rents & Concessions|Parking Garage/Lot Rentals|Portsmouth Garage,1534313
Culture & Recreation|Recreation and Park Commission|Citywide Services|Rents & Concessions|Parking Garage/Lot Rentals|St. Mary'S Garage,927990
Culture & Recreation|Recreation and Park Commission|Citywide Services|Rents & Concessions|Parking Garage/Lot Rentals|Union Square Garage,2068900
Culture & Recreation|Recreation and Park Commission|Citywide Services|Rents & Concessions|Parking Meter Collections,850000
Culture & Recreation|Recreation and Park Commission|Citywide Services|Rents & Concessions|Parking Meter Collections|Parking Meter Collections,850000
Culture & Recreation|Recreation and Park Commission|Citywide Services|Rents & Concessions|Rec & Park - Concesssions,1482550
Culture & Recreation|Recreation and Park Commission|Citywide Services|Rents & Concessions|Rec & Park - Concesssions|Concession-Miscellaneous,1482550
Culture & Recreation|Recreation and Park Commission|Citywide Services|Rents & Concessions|Rec & Park - Rentals,430000
Culture & Recreation|Recreation and Park Commission|Citywide Services|Rents & Concessions|Rec & Park - Rentals|Rentals-Recreation Facilities,430000
Culture & Recreation|Recreation and Park Commission|Citywide Services|Transfer Adjustments-Sources,-1509095
Culture & Recreation|Recreation and Park Commission|Citywide Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-1509095
Culture & Recreation|Recreation and Park Commission|Citywide Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-828510
Culture & Recreation|Recreation and Park Commission|Citywide Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-680585
Culture & Recreation|Recreation and Park Commission|Development & Planning,300000
Culture & Recreation|Recreation and Park Commission|Development & Planning|Other Revenues,300000
Culture & Recreation|Recreation and Park Commission|Development & Planning|Other Revenues|Gifts & Bequests,300000
Culture & Recreation|Recreation and Park Commission|Development & Planning|Other Revenues|Gifts & Bequests|Gifts and Bequests,300000
Culture & Recreation|Recreation and Park Commission|General Fund,33419412
Culture & Recreation|Recreation and Park Commission|General Fund|General Fund Support,33419412
Culture & Recreation|Recreation and Park Commission|General Fund|General Fund Support|General Fund Support,33419412
Culture & Recreation|Recreation and Park Commission|General Fund|General Fund Support|General Fund Support|General Fund Support,33419412
Culture & Recreation|Recreation and Park Commission|Golden Gate Park,5781183
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Charges for Services,2324900
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Charges for Services|Rec & Park-Service Charges,2324900
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Charges for Services|Rec & Park-Service Charges|Admission-Recreation Facilities,2175000
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Charges for Services|Rec & Park-Service Charges|Other Recreational Service Chgs,14900
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Charges for Services|Rec & Park-Service Charges|Tennis Fees,135000
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Expenditure Recovery,969240
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Expenditure Recovery|Recovery for Svcs to AAO Funds,969240
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Administrative Services (AAO),80000
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Cleanwater (AAO),50000
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Hetch Hetchy (AAO),12500
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Laguna Honda Hospital (AAO),15694
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Port Commission (AAO),302000
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Works (AAO),1000
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Real Estate (AAO),3090
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Water Dept (AAO),504956
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Interest & Investment Income,65000
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Interest & Investment Income|Interest,65000
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Interest & Investment Income|Interest|Interest Earned - Non Pooled Cash,65000
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Other Revenues,60000
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Other Revenues|Gifts & Bequests,60000
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Other Revenues|Gifts & Bequests|Gifts and Bequests,60000
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Rents & Concessions,2755312
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Rents & Concessions|Other City Property Rentals,571312
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Rents & Concessions|Other City Property Rentals|Other City Property Rentals,571312
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Rents & Concessions|Parking Garage/Lot Rentals,769000
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Rents & Concessions|Parking Garage/Lot Rentals|Music Concourse-Parking,100000
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Rents & Concessions|Parking Garage/Lot Rentals|Parking Fees-Various Rec/Park Facilities,669000
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Rents & Concessions|Rec & Park - Concesssions,1215000
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Rents & Concessions|Rec & Park - Concesssions|Concession-Miscellaneous,1215000
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Rents & Concessions|Rec & Park - Rentals,200000
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Rents & Concessions|Rec & Park - Rentals|Rentals-Recreation Facilities,200000
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Transfer Adjustments-Sources,-969240
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-969240
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-969240
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Unappropriated Fund Balance,575971
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Unappropriated Fund Balance|Unappropriated Fund Balance,575971
Culture & Recreation|Recreation and Park Commission|Golden Gate Park|Unappropriated Fund Balance|Unappropriated Fund Balance|Beginning Fund Balance-Budget Basis,575971
Culture & Recreation|Recreation and Park Commission|Marina Yacht Harbor,863348
Culture & Recreation|Recreation and Park Commission|Marina Yacht Harbor|Intrafund Transfers In,863348
Culture & Recreation|Recreation and Park Commission|Marina Yacht Harbor|Intrafund Transfers In|Intrafund Transfers In (Iti),863348
Culture & Recreation|Recreation and Park Commission|Marina Yacht Harbor|Intrafund Transfers In|Intrafund Transfers In (Iti)|ITI Fr 2S/CRF-Culture & Recreation Fd,863348
Culture & Recreation|Recreation and Park Commission|Neighborhood Services,11366070
Culture & Recreation|Recreation and Park Commission|Neighborhood Services|Charges for Services,217000
Culture & Recreation|Recreation and Park Commission|Neighborhood Services|Charges for Services|Rec & Park-Service Charges,217000
Culture & Recreation|Recreation and Park Commission|Neighborhood Services|Charges for Services|Rec & Park-Service Charges|Other Recreational Service Chgs,217000
