General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Fine Arts Museum (AAO),1104259
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr General City Resp (AAO),67000
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr HSS (AAO),3890
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Hetch Hetchy (AAO),928548
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),6506
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr ISD (AAO),183227
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Juvenile Court (AAO),55151
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Law Library (AAO),12805
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Municipal Transportation(AAO),3103718
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr PUC (AAO),771176
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Port Commission (AAO),3688804
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Library (AAO),54772
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Works (AAO),168946
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Real Estate (AAO),359093
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Rec & Park (AAO),280770
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Registrar of Voters (AAO),27623
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Rent Arbitration Bd (AAO),708
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Retirement System (AAO),7506
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Sheriff (AAO),168463
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Treas/Tax Coll (AAO),44052
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Trial Courts (AAO),42953
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Water Dept (AAO),1016024
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec-General Unallocated,882534
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Operating Transfers In,158563
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Operating Transfers In|Other Operating Transfers In (Oti),158563
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Operating Transfers In|Other Operating Transfers In (Oti)|OTI Fr 5A-Airport Fund,31713
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Operating Transfers In|Other Operating Transfers In (Oti)|OTI Fr 5C-Cleanwater Program Funds,31713
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Operating Transfers In|Other Operating Transfers In (Oti)|OTI Fr 5P-Port Commission Fund,31713
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Operating Transfers In|Other Operating Transfers In (Oti)|OTI Fr 5T-Hetch Hetchy Funds,31712
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Operating Transfers In|Other Operating Transfers In (Oti)|OTI Fr 5W-Water Department Funds,31712
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Transfer Adjustments-Sources,-22103436
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-22103436
General Administration & Finance|General Services Agency - City Admin|Risk Management / General|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-22103436
General Administration & Finance|General Services Agency - City Admin|Tourism Events,81992513
General Administration & Finance|General Services Agency - City Admin|Tourism Events|Expenditure Recovery,95000
General Administration & Finance|General Services Agency - City Admin|Tourism Events|Expenditure Recovery|Recovery for Svcs to AAO Funds,95000
General Administration & Finance|General Services Agency - City Admin|Tourism Events|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Port Commission (AAO),95000
General Administration & Finance|General Services Agency - City Admin|Tourism Events|Intrafund Transfers In,6000000
General Administration & Finance|General Services Agency - City Admin|Tourism Events|Intrafund Transfers In|Intrafund Transfers In (Iti),6000000
General Administration & Finance|General Services Agency - City Admin|Tourism Events|Intrafund Transfers In|Intrafund Transfers In (Iti)|ITI Fr 2S/CFF-Convention Facilities Fd,6000000
General Administration & Finance|General Services Agency - City Admin|Tourism Events|Operating Transfers In,45400000
General Administration & Finance|General Services Agency - City Admin|Tourism Events|Operating Transfers In|Other Operating Transfers In (Oti),45400000
General Administration & Finance|General Services Agency - City Admin|Tourism Events|Operating Transfers In|Other Operating Transfers In (Oti)|OTI Fr 1G-General Fund,45400000
General Administration & Finance|General Services Agency - City Admin|Tourism Events|Other Revenues,150000
General Administration & Finance|General Services Agency - City Admin|Tourism Events|Other Revenues|Private Grants,150000
General Administration & Finance|General Services Agency - City Admin|Tourism Events|Other Revenues|Private Grants|Private Grants,150000
General Administration & Finance|General Services Agency - City Admin|Tourism Events|Rents & Concessions,22450332
General Administration & Finance|General Services Agency - City Admin|Tourism Events|Rents & Concessions|Conv Facilities - Rentals & Concessions,22450332
General Administration & Finance|General Services Agency - City Admin|Tourism Events|Rents & Concessions|Conv Facilities - Rentals & Concessions|Convention Facilities - Concessions,13692525
General Administration & Finance|General Services Agency - City Admin|Tourism Events|Rents & Concessions|Conv Facilities - Rentals & Concessions|Convention Facilities - Rentals,8757807
General Administration & Finance|General Services Agency - City Admin|Tourism Events|Transfer Adjustments-Sources,-6095000
General Administration & Finance|General Services Agency - City Admin|Tourism Events|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-6095000
General Administration & Finance|General Services Agency - City Admin|Tourism Events|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-6000000
General Administration & Finance|General Services Agency - City Admin|Tourism Events|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-95000
General Administration & Finance|General Services Agency - City Admin|Tourism Events|Unappropriated Fund Balance,13992181
General Administration & Finance|General Services Agency - City Admin|Tourism Events|Unappropriated Fund Balance|Unappropriated Fund Balance,13992181
General Administration & Finance|General Services Agency - City Admin|Tourism Events|Unappropriated Fund Balance|Unappropriated Fund Balance|Beginning Fund Balance-Budget Basis,13992181
General Administration & Finance|General Services Agency - City Admin|Treasure Island,15667115
General Administration & Finance|General Services Agency - City Admin|Treasure Island|Expenditure Recovery,2079405
General Administration & Finance|General Services Agency - City Admin|Treasure Island|Expenditure Recovery|Recovery for Svcs to AAO Funds,2079405
General Administration & Finance|General Services Agency - City Admin|Treasure Island|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr ADM (AAO),2079405
General Administration & Finance|General Services Agency - City Admin|Treasure Island|Other Revenues,3075000
General Administration & Finance|General Services Agency - City Admin|Treasure Island|Other Revenues|Other Non-Operating Revenues,3075000
General Administration & Finance|General Services Agency - City Admin|Treasure Island|Other Revenues|Other Non-Operating Revenues|Developer Exactions,3075000
General Administration & Finance|General Services Agency - City Admin|Treasure Island|Rents & Concessions,10912872
General Administration & Finance|General Services Agency - City Admin|Treasure Island|Rents & Concessions|Other City Property Rentals,9922936
General Administration & Finance|General Services Agency - City Admin|Treasure Island|Rents & Concessions|Other City Property Rentals|Other City Property Rentals,9922936
General Administration & Finance|General Services Agency - City Admin|Treasure Island|Rents & Concessions|Treasure Island Development Authority,989936
General Administration & Finance|General Services Agency - City Admin|Treasure Island|Rents & Concessions|Treasure Island Development Authority|Common Areas Maintenance Fees,989936
General Administration & Finance|General Services Agency - City Admin|Treasure Island|Transfer Adjustments-Sources,-2079405
General Administration & Finance|General Services Agency - City Admin|Treasure Island|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-2079405
General Administration & Finance|General Services Agency - City Admin|Treasure Island|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-2079405
